Distance,Temperature,Pressure,Speed,Density (kg/m^3),Mass Fraction (H2),Mass Fraction (O),Mass Fraction (O2),Mass Fraction (OH),Mass Fraction (H2O),Mass Fraction (AR),Mole Fraction (H2),Mole Fraction (O),Mole Fraction (O2),Mole Fraction (OH),Mole Fraction (H2O),Mole Fraction (AR)
1.0968496747983893e-08,1701.7742248122113,302999.99999862094,0.006732837329893982,279.5374246760616,0.0758381426889214,0.015854198912747492,0.6257227763841106,0.01791360426863876,0.1577534019738815,0.09981261711430346,0.0758381426889214,0.015854198912747492,0.6257227763841106,0.01791360426863876,0.1577534019738815,0.09981261711430346
1.0985456558537508e-08,1705.491111155102,302999.9999985959,0.006746128481196213,278.98668297936564,0.07538777614839705,0.016168674667960268,0.6225090099149727,0.01829745657536551,0.16061187332960522,0.09981261711430349,0.07538777614839705,0.016168674667960268,0.6225090099149727,0.01829745657536551,0.16061187332960522,0.09981261711430349
1.1002416369091123e-08,1709.2623267932674,302999.9999985705,0.0067596055040578295,278.43045082251473,0.07493068661101747,0.01648923372051845,0.6192438384505302,0.018689345703422795,0.16351298766334704,0.09981261711430346,0.07493068661101747,0.01648923372051845,0.6192438384505302,0.018689345703422795,0.16351298766334704,0.09981261711430346
1.1019376179644738e-08,1713.087892017316,302999.99999854475,0.00677326807347591,277.8688201145862,0.07446686652014926,0.016815969671929592,0.615927009213847,0.019089393156282407,0.16645679946826372,0.09981261711430346,0.07446686652014926,0.016815969671929592,0.615927009213847,0.019089393156282407,0.16645679946826372,0.09981261711430346
1.1036335990198353e-08,1716.967781153319,302999.9999985186,0.006787115690171915,277.30188990013085,0.07399631473577414,0.017148975586014893,0.6125583071444021,0.019497718159881702,0.16944332376070564,0.09981261711430346,0.07399631473577414,0.017148975586014893,0.6125583071444021,0.019497718159881702,0.16944332376070564,0.09981261711430346
1.1053295800751968e-08,1720.9019205062489,302999.9999984923,0.006801147674753959,276.7297664735097,0.07351903690971023,0.017488343826729008,0.6091375574063181,0.019914437301706243,0.17247253381158156,0.09981261711430346,0.07351903690971023,0.017488343826729008,0.6091375574063181,0.019914437301706243,0.17247253381158156,0.09981261711430346
1.1070255611305583e-08,1724.8901863098465,302999.9999984654,0.006815363160454611,276.1525634807498,0.07303504586770009,0.017834165886004397,0.6056646279586557,0.020339664150399044,0.1755443588392461,0.09981261711430343,0.07303504586770009,0.017834165886004397,0.6056646279586557,0.020339664150399044,0.1755443588392461,0.09981261711430343
1.1087215421859198e-08,1728.9324026934028,302999.9999984384,0.006829761084879933,275.57040200749293,0.07254436199703329,0.018186532201481326,0.6021394321804854,0.020773508856016535,0.17865868167214605,0.09981261711430346,0.07254436199703329,0.018186532201481326,0.6021394321804854,0.020773508856016535,0.17865868167214605,0.09981261711430346
1.1104175232412814e-08,1733.0283396759473,302999.9999984108,0.006844340184787781,274.9834106517,0.07204701363825934,0.018545531963977197,0.5985619315427883,0.02121607773114731,0.18181533639010455,0.09981261711430346,0.07204701363825934,0.018545531963977197,0.5985619315427883,0.02121607773114731,0.18181533639010455,0.09981261711430346
1.1121135042966429e-08,1737.1777111947051,302999.99999838305,0.0068590989896665,274.39172558037774,0.07154303747994552,0.018911252914100073,0.5949321383224608,0.021667472812617442,0.18501410595052684,0.09981261711430346,0.07154303747994552,0.018911252914100073,0.5949321383224608,0.021667472812617442,0.18501410595052684,0.09981261711430346
1.1138094853520044e-08,1741.3801731808496,302999.999998355,0.006874035813260445,273.7954905687796,0.07103247895463777,0.019283781127927026,0.5912501183480312,0.022127791404286414,0.18825471981078667,0.09981261711430346,0.07103247895463777,0.019283781127927026,0.5912501183480312,0.022127791404286414,0.18825471981078667,0.09981261711430346
1.1155054664073659e-08,1745.6353216965013,302999.9999983266,0.006889148749215344,273.19485702053515,0.07051539263389953,0.019663200791806522,0.5875159937647475,0.022597125601770667,0.19153685155975467,0.09981261711430346,0.07051539263389953,0.019663200791806522,0.5875159937647475,0.022597125601770667,0.19153685155975467,0.09981261711430346
1.1172014474627274e-08,1749.9426911399178,302999.99999829783,0.006904435666195418,272.58998396823097,0.0699918426211067,0.020049593965541988,0.5837299458129572,0.023075561798994244,0.19486011656625668,0.09981261711430346,0.0699918426211067,0.020049593965541988,0.5837299458129572,0.023075561798994244,0.19486011656625668,0.09981261711430346
1.1188974285180889e-08,1754.3017525340701,302999.99999826873,0.006919894199378643,271.98103805289315,0.06946190293964859,0.020443040333910815,0.579892217606338,0.023563180177513004,0.1982240696586826,0.09981261711430346,0.06946190293964859,0.020443040333910815,0.579892217606338,0.023563180177513004,0.1982240696586826,0.09981261711430346
1.1205934095734504e-08,1758.7119119168879,302999.9999982393,0.0069355217471531345,271.3681934805319,0.06892565791355676,0.020843616946932212,0.5760031168918903,0.024060054180346676,0.20162820285383068,0.09981261711430346,0.06892565791355676,0.020843616946932212,0.5760031168918903,0.024060054180346676,0.20162820285383068,0.09981261711430346
1.122289390628812e-08,1763.1725088392814,302999.99999820977,0.006951315468644588,270.75163195571116,0.06838320253901674,0.021251397947950612,0.5720630187846311,0.024566249970443512,0.20507194314389998,0.09981261711430346,0.06838320253901674,0.021251397947950612,0.5720630187846311,0.024566249970443512,0.20507194314389998,0.09981261711430346
1.1239853716841735e-08,1767.6828149871412,302999.9999981795,0.006967272275478675,270.1315425907755,0.06783464284400449,0.021666454289443023,0.5680723684611916,0.025081825875117574,0.20855465035811968,0.09981261711430346,0.06783464284400449,0.021666454289443023,0.5680723684611916,0.025081825875117574,0.20855465035811968,0.09981261711430346
1.125681352739535e-08,1772.2420329512606,302999.9999981493,0.006983388829578966,269.5081217884722,0.0672800962320259,0.022088853437536672,0.5640316837869033,0.025606831819487447,0.2120756151234189,0.09981261711430349,0.0672800962320259,0.022088853437536672,0.5640316837869033,0.025606831819487447,0.2120756151234189,0.09981261711430349
1.1273773337948965e-08,1776.8492951489623,302999.9999981186,0.0069996615441329695,268.8815730985916,0.0667196918082773,0.02251865906409557,0.5599415578687927,0.026141308749275706,0.21563405693355583,0.09981261711430346,0.0667196918082773,0.02251865906409557,0.5599415578687927,0.026141308749275706,0.21563405693355583,0.09981261711430346
1.129073314850258e-08,1781.5036629129033,302999.99999808776,0.007016086576075686,268.25210704768574,0.06615357068531993,0.022955930726065568,0.555802661518179,0.02668528804459455,0.21922912234384626,0.09981261711430349,0.06615357068531993,0.022955930726065568,0.555802661518179,0.02668528804459455,0.21922912234384626,0.09981261711430349
1.1307692959056195e-08,1786.204125777654,302999.9999980564,0.007032659824825939,267.619940939078,0.06558188626299576,0.023400723533947645,0.5516157455881949,0.02723879092938907,0.22285988332344914,0.09981261711430346,0.06558188626299576,0.023400723533947645,0.5516157455881949,0.02723879092938907,0.22285988332344914,0.09981261711430346
1.132465276960981e-08,1790.9496009649283,302999.99999802496,0.007049376937824868,266.98529862451267,0.06500480448088365,0.023853087808089424,0.5473816431787584,0.02780182787739236,0.22652533577446637,0.09981261711430346,0.06500480448088365,0.023853087808089424,0.5473816431787584,0.02780182787739236,0.22652533577446637,0.09981261711430346
1.1341612580163425e-08,1795.738933077504,302999.9999979932,0.007066233304415272,266.3484102475507,0.06442250404069874,0.02431306872196829,0.5431012716952681,0.02837439801585056,0.23022439823262744,0.09981261711430346,0.06442250404069874,0.02431306872196829,0.5431012716952681,0.02837439801585056,0.23022439823262744,0.09981261711430346
1.135857239071704e-08,1800.5708940429158,302999.99999796133,0.007083224055058618,265.7095119548561,0.06383517659193817,0.024780705935598977,0.5387756347155072,0.028956488534247458,0.23395591079035738,0.09981261711430346,0.06383517659193817,0.024780705935598977,0.5387756347155072,0.028956488534247458,0.23395591079035738,0.09981261711430346
1.1375532201270655e-08,1805.4441833004582,302999.9999979291,0.007100344072582233,265.068845578059,0.06324302687912561,0.02525603321779783,0.5344058236568586,0.029548074098899632,0.23771863425068387,0.09981261711430343,0.06324302687912561,0.02525603321779783,0.5344058236568586,0.029548074098899632,0.23771863425068387,0.09981261711430343
1.139249201182427e-08,1810.3574282365119,302999.9999978965,0.007117587988438151,264.4266582871122,0.06264627284913955,0.025739078055406886,0.5299930192390746,0.03014911627479396,0.24151124951984637,0.09981261711430346,0.06264627284913955,0.025739078055406886,0.5299930192390746,0.03014911627479396,0.24151124951984637,0.09981261711430346
1.1407755841322524e-08,1814.812318795245,302999.9999978672,0.007133208807426716,263.84759763692267,0.062105448354580456,0.026180434261028562,0.5259857847410812,0.03069809686647369,0.24494900586314863,0.09981261711430346,0.062105448354580456,0.026180434261028562,0.5259857847410812,0.03069809686647369,0.24494900586314863,0.09981261711430346
1.1421493287870952e-08,1818.847482995046,302999.99999784044,0.007147345941900183,263.3257187824758,0.061615824298081184,0.02658302271707004,0.5223511950564544,0.031198653337875186,0.2480618319403236,0.09981261711430343,0.061615824298081184,0.02658302271707004,0.5223511950564544,0.031198653337875186,0.2480618319403236,0.09981261711430343
1.143523073441938e-08,1822.9061895788209,302999.9999978138,0.00716155401646862,262.8032970430178,0.0611236103619705,0.026990700873509767,0.5186907952198813,0.031705300152060245,0.251191661607446,0.09981261711430343,0.0611236103619705,0.026990700873509767,0.5186907952198813,0.031705300152060245,0.251191661607446,0.09981261711430343
1.1448968180967807e-08,1826.9875749882588,302999.9999977869,0.00717582971854658,262.2804722449288,0.06062894780310619,0.027403469472218868,0.5150053885130673,0.032217989306209976,0.25433764009923143,0.09981261711430343,0.06062894780310619,0.027403469472218868,0.5150053885130673,0.032217989306209976,0.25433764009923143,0.09981261711430343
1.1462705627516234e-08,1831.0907470554944,302999.9999977598,0.007190169639791983,261.75738567774704,0.06013198350128041,0.027821325743740865,0.5112958180313242,0.032736666135917435,0.25749887868094357,0.09981261711430342,0.06013198350128041,0.027821325743740865,0.5112958180313242,0.032736666135917435,0.25749887868094357,0.09981261711430342
1.1476443074064662e-08,1835.2147856848478,302999.99999773287,0.007204570275158412,261.2341799233408,0.05963286990182317,0.028244263255791668,0.5075629666700802,0.033261269155021506,0.26067445500059166,0.09981261711430343,0.05963286990182317,0.028244263255791668,0.5075629666700802,0.033261269155021506,0.26067445500059166,0.09981261711430343
1.149018052061309e-08,1839.3587437053056,302999.99999770557,0.007219028031538611,260.71099866708533,0.05913176492771631,0.028672271757641723,0.5038077569411393,0.03379172991068869,0.2638634136218283,0.09981261711430346,0.05913176492771631,0.028672271757641723,0.5038077569411393,0.03379172991068869,0.2638634136218283,0.09981261711430346
1.1503917967161517e-08,1843.521647843425,302999.9999976784,0.007233539232438466,260.18798649841256,0.058628831869915486,0.02910533702382019,0.5000311506624472,0.03432797285233068,0.2670647666856733,0.09981261711430346,0.058628831869915486,0.02910533702382019,0.5000311506624472,0.03432797285233068,0.2670647666856733,0.09981261711430346
1.1517655413709945e-08,1847.702499631904,302999.9999976509,0.007248100111491592,259.6652887258288,0.05812423928141779,0.029543440699959095,0.4962341486628668,0.03486991520488578,0.2702774945483137,0.09981261711430346,0.05812423928141779,0.029543440699959095,0.4962341486628668,0.03486991520488578,0.2702774945483137,0.09981261711430346
1.1531392860258372e-08,1851.9002765060973,302999.9999976233,0.007262706832202948,259.1430511728798,0.05761816083807633,0.0299865601466343,0.49241779029573957,0.03541746686261134,0.27350054661531953,0.09981261711430346,0.05761816083807633,0.0299865601466343,0.49241779029573957,0.03541746686261134,0.27350054661531953,0.09981261711430346
1.15451303068068e-08,1856.1139330104736,302999.99999759597,0.007277355481703364,258.6214199661262,0.05711077517698419,0.03043466828199183,0.4885831528222125,0.035970530298615,0.2767328423077112,0.09981261711430346,0.05711077517698419,0.03043466828199183,0.4885831528222125,0.035970530298615,0.2767328423077112,0.09981261711430346
1.1558867753355228e-08,1860.3424020748996,302999.9999975682,0.00729204207994168,258.1005413208229,0.056602265718429245,0.030887733424822053,0.48473135069564743,0.03652900048892954,0.2799732721239308,0.09981261711430343,0.056602265718429245,0.030887733424822053,0.48473135069564743,0.03652900048892954,0.2799732721239308,0.09981261711430343
1.1572605199903655e-08,1864.5845963645081,302999.9999975405,0.007306762585339122,257.58056132411355,0.05609282047020364,0.03134571913904628,0.4808635347376233,0.03709276485354738,0.28322069880468986,0.09981261711430346,0.05609282047020364,0.03134571913904628,0.4808635347376233,0.03709276485354738,0.28322069880468986,0.09981261711430346
1.1586342646452083e-08,1868.839409719839,302999.99999751267,0.0073215128979614115,257.06162571386693,0.05558263181109269,0.03180858407961599,0.47698089118672604,0.037661703217057876,0.28647395861922476,0.09981261711430343,0.05558263181109269,0.03180858407961599,0.47698089118672604,0.037661703217057876,0.28647395861922476,0.09981261711430343
1.160008009300051e-08,1873.1057186909634,302999.99999748496,0.0073362888671991925,256.5438796530009,0.05507189625278227,0.032276281840020946,0.4730846406151065,0.03823568778979919,0.2897318627773942,0.09981261711430346,0.05507189625278227,0.032276281840020946,0.4730846406151065,0.03823568778979919,0.2897318627773942,0.09981261711430346
1.1613817539548938e-08,1877.3823841543006,302999.999997457,0.007351086297929852,256.02746750106286,0.05456081418173979,0.0327487608021617,0.46917603672019337,0.038814583169816064,0.29299319895820664,0.09981261711430346,0.05456081418173979,0.0327487608021617,0.46917603672019337,0.038814583169816064,0.29299319895820664,0.09981261711430346
1.1627554986097366e-08,1881.6682530020958,302999.99999742926,0.0073659009568236445,255.51253258460278,0.054049589582438946,0.033225963989469524,0.46525636499751655,0.03939824636610198,0.2962567329465129,0.09981261711430346,0.054049589582438946,0.033225963989469524,0.46525636499751655,0.03939824636610198,0.2962567329465129,0.09981261711430346
1.1641292432645793e-08,1885.9621599144634,302999.99999740114,0.007380728578979579,254.99921696527568,0.05353842973989138,0.033707828924159605,0.4613269412806899,0.03998652684591522,0.2995212103897073,0.09981261711430346,0.05353842973989138,0.033707828924159605,0.4613269412806899,0.03998652684591522,0.2995212103897073,0.09981261711430346
